966,280053,TCL
967,280065,TCL
968,280066,TCL
969,280078,TCL
970,280079,TCL
971,280095,TCL
972,280136,TCL
973,280142,TCL
974,280149,TCL
975,280154,TCL
976,280176,TCL
977,280212,TCL
978,280214,TCL
979,280224,TCL
980,280225,TCL
981,2017-261Royal Never Give UpI May,LPL
982,2017-262I MayRoyal Never Give Up,LPL
983,2017-263Royal Never Give UpI May,LPL
984,2017-261I MaySuning Gaming,LPL
985,2017-262Suning GamingI May,LPL
986,2017-261NewbeeInvictus Gaming,LPL
987,2017-262Invictus GamingNewbee,LPL
988,2017-261DAN GamingJD Gaming,LPL
989,2017-262JD GamingDAN Gaming,LPL
990,2017-261EDward GamingJD Gaming,LPL
991,2017-262JD GamingEDward Gaming,LPL
992,2017-261Snake EsportsLGD Gaming,LPL
993,2017-262LGD GamingSnake Esports,LPL
994,2017-263Snake EsportsLGD Gaming,LPL
995,2017-261OMGSnake Esports,LPL
996,2017-262Snake EsportsOMG,LPL
997,2017-261EDward GamingSuning Gaming,LPL
998,2017-262Suning GamingEDward Gaming,LPL
999,2017-261OMGTeam WE,LPL
1000,2017-262Team WEOMG,LPL
1001,320036,LCK
1002,320046,LCK
1003,320047,LCK
1004,320051,LCK
1005,320062,LCK
1006,330110,LCK
1007,330112,LCK
1008,330115,LCK
1009,330118,LCK
1010,330140,LCK
1011,320173,LCK
1012,320181,LCK
1013,320200,LCK
1014,320214,LCK
1015,320219,LCK
1016,1250075,LMS
1017,1250094,LMS
1018,1250106,LMS
1019,1250120,LMS
1020,1250134,LMS
1021,1002180118,EULCS
1022,1002170108,EULCS
1023,1002170109,EULCS
1024,1002180137,EULCS
1025,1002280185,NACS
1026,1002280189,NACS
1027,1002280190,NACS
1028,1002280191,NACS
1029,1240139,LMS
1030,1240142,LMS
1031,1240144,LMS
1032,1240159,LMS
1033,1002180147,EULCS
1034,1002180151,EULCS
1035,1002180152,EULCS
1036,1002180163,EULCS
1037,320256,LCK
1038,320274,LCK
1039,320291,LCK
1040,320295,LCK
1041,320322,LCK
1042,1002280198,NALCS
1043,1002280202,NALCS
1044,1002280203,NALCS
1045,1002280212,NALCS
1046,1002170138,EULCS
1047,1002170151,EULCS
1048,1002180189,EULCS
1049,1002170158,EULCS
1050,1002170159,EULCS
1051,1240233,LMS
1052,1240256,LMS
1053,1002280238,NALCS
1054,1002280257,NALCS
1055,1002290216,NALCS
1056,1002290233,NALCS
1057,1002280262,NALCS
1058,1002280270,NALCS
1059,1002280274,NALCS
1060,1002290236,NALCS
1061,1002290251,NALCS
1062,1002290254,NALCS
1063,1002290272,NALCS
1064,1002290283,NALCS
1065,1002290263,NALCS
1066,1002290282,NALCS
1067,1002290287,NALCS
1068,1002290285,NALCS
1069,1002290304,NALCS
1070,1002290308,NALCS
1071,1002290294,NALCS
1072,1002290306,NALCS
1073,1002290310,NALCS
1074,330491,LCK
1075,330501,LCK
1076,330503,LCK
1077,330506,LCK
1078,330516,LCK
1079,2017-271NewbeeDAN Gaming,LPL
1080,2017-272DAN GamingNewbee,LPL
1081,2017-273NewbeeDAN Gaming,LPL
1082,2017-271I MayOMG,LPL
1083,2017-272OMGI May,LPL
1084,2017-271Invictus GamingLGD Gaming,LPL
1085,2017-272LGD GamingInvictus Gaming,LPL
1086,2017-271OMGInvictus Gaming,LPL
1087,2017-272Invictus GamingOMG,LPL
1088,2017-273OMGInvictus Gaming,LPL
1089,2017-271LGD GamingEDward Gaming,LPL
1090,2017-272LGD GamingEDward Gaming,LPL
1091,2017-271Snake EsportsRoyal Never Give Up,LPL
1092,2017-272Snake EsportsRoyal Never Give Up,LPL
1093,2017-271Suning GamingSnake Esports,LPL
1094,2017-272Snake EsportsSuning Gaming,LPL
1095,2017-273Suning GamingSnake Esports,LPL
1096,2017-271Team WERoyal Never Give Up,LPL
1097,2017-272Royal Never Give UpTeam WE,LPL
1098,2017-271Team WESuning Gaming,LPL
1099,2017-272Suning GamingTeam WE,LPL
1100,1001880021,EUCS
1101,1001880027,EUCS
1102,1001880028,EUCS
1103,290350,TCL
1104,290359,TCL
1105,290366,TCL
1106,290367,TCL
1107,290377,TCL
1108,290378,TCL
1109,290407,TCL
1110,290411,TCL
1111,290412,TCL
1112,290417,TCL
1113,290418,TCL
1114,290428,TCL
1115,290436,TCL
1116,290449,TCL
1117,290450,TCL
1118,290460,TCL
1119,330629,LCK
1120,330639,LCK
1121,330640,LCK
